snapshot,CCGT,Denmark gas supply,Germany external gas supply,Norway gas supply,OCGT,Offshore wind,Onshore wind,Solar,battery storage,pumped hydro
2015-03-08 12:00:00,0.0,0.0,0.0,0.0,0.0,8602.738389485708,19347.025027028834,101212.86895039548,0.0,-10002.037459158833
2015-03-08 13:00:00,0.0,0.0,0.0,0.0,0.0,5641.625096859143,32082.75831179046,125519.89553256071,-37388.21057382303,-15870.228138969449
2015-03-08 14:00:00,0.0,0.0,0.0,0.0,0.0,14100.619801459228,30530.084018818172,92952.16791869132,-17750.92607463068,-10519.572118057522
2015-03-08 15:00:00,0.0,0.0,0.0,0.0,0.0,36436.77810082419,49293.91672380274,52160.04001370788,-18563.02922283232,-6222.222222222222
2015-03-08 16:00:00,21117.838468091904,0.0,0.0,0.0,0.0,42648.17712461142,47204.35127763785,15855.74097889811,0.0,0.0
2015-03-08 17:00:00,61290.6364997666,0.0,0.0,0.0,0.0,39303.83111699234,48203.47687244758,0.0,0.0,0.0
2015-03-08 18:00:00,61455.64999584782,0.0,0.0,0.0,0.0,47453.72002592818,60595.79082763364,0.0,0.0,-12350.552307553677
2015-03-08 19:00:00,54867.11541184876,0.0,0.0,0.0,0.0,48426.48281705541,48976.50258712027,0.0,0.0,824.4392227977232
2015-03-08 20:00:00,55363.99469203662,0.0,0.0,0.0,0.0,48770.41863969969,48523.33144481419,0.0,0.0,1243.1881544208263
2015-03-08 21:00:00,61949.50775050523,0.0,0.0,0.0,0.0,43524.195647701585,42719.3018694505,0.0,2464.8646092727554,5031.717761205363
2015-03-08 22:00:00,61949.50775050523,0.0,0.0,0.0,0.0,42326.55010082389,61338.06855782795,0.0,5197.340969940137,-15699.500606906066
2015-03-08 23:00:00,61949.50775050523,0.0,0.0,0.0,0.0,40381.149030395485,39585.26171683024,0.0,8757.230295370144,4062.6622164692712
2015-03-09 00:00:00,61949.50775050523,0.0,0.0,0.0,12809.579339496995,36041.86851123904,36945.335683162346,0.0,0.0,7428.786951694366
2015-03-09 01:00:00,61949.50775050523,0.0,0.0,0.0,0.0,32912.086821072386,38747.53775853416,0.0,8995.61859872147,15332.59197381179
2015-03-09 02:00:00,61949.50775050523,0.0,0.0,0.0,12632.923567098129,31220.965890483196,38819.30808530429,0.0,0.0,15284.673598011417
2015-03-09 03:00:00,61949.50775050523,0.0,0.0,0.0,31257.625485324068,26865.106552233643,39244.718677778874,0.0,0.0,5632.275186496257
2015-03-09 04:00:00,62128.15011915857,0.0,0.0,0.0,15899.33592280667,23593.735785860463,37076.2924246101,0.0,21316.612394938442,14260.181276726733
2015-03-09 05:00:00,63021.95444585548,0.0,0.0,0.0,38548.0283389001,19072.80024124801,37311.319904466,0.0,14423.643005318212,18031.69858725502
2015-03-09 06:00:00,63021.95444585548,0.0,0.0,0.0,40500.31587373853,12440.180568366924,56216.33142236299,10763.209974456495,16729.312153275194,312.47926278307204
2015-03-09 07:00:00,63021.95444585548,0.0,0.0,0.0,32460.93068152407,10557.19382767273,40319.20307904693,43875.15577042026,0.0,1118.7764656334955
2015-03-09 08:00:00,62700.11902091989,0.0,0.0,0.0,0.0,9860.190026766038,39159.51049213951,75858.27374259276,0.0,-7793.238416720129
2015-03-09 09:00:00,39466.107878558745,0.0,0.0,0.0,0.0,8602.961003504324,36915.28751850407,101166.81371948458,0.0,-14119.296529400423
2015-03-09 10:00:00,22453.317251701403,0.0,0.0,0.0,0.0,6876.630975317952,54303.35847680109,117155.11811386516,0.0,-36269.15730199566
2015-03-09 11:00:00,5390.438186189559,0.0,0.0,0.0,0.0,7179.93608083439,31788.850769036806,129711.3057692509,0.0,-16000.0
2015-03-09 12:00:00,732.1326340368541,0.0,0.0,0.0,0.0,10397.367936314193,27879.315635298008,128212.41757376054,0.0,-14269.969618353114
2015-03-09 13:00:00,40744.0336149086,0.0,0.0,0.0,0.0,11151.670319474582,26647.693718901217,115664.33311460873,-40146.7123849672,-8014.104577709646
2015-03-09 14:00:00,16305.296649234073,0.0,0.0,0.0,0.0,13101.47387245536,26627.101486296637,88078.87204471705,0.0,0.0
2015-03-09 15:00:00,61949.50775050523,0.0,0.0,0.0,0.0,18012.378411945705,28154.007454822407,52163.812330471046,-23957.416806643152,7881.049232510915
2015-03-09 16:00:00,63187.819323887554,0.0,0.0,0.0,0.0,26494.532056362983,30255.127000268505,17514.385623258353,-936.5532288047398,16000.0
2015-03-09 17:00:00,65564.17599788218,0.0,0.0,0.0,0.0,36746.293513887635,33716.69954595,0.0,20065.027542592332,16000.0
2015-03-09 18:00:00,63903.91994634555,0.0,0.0,0.0,0.0,47347.23481509014,40057.97515582496,0.0,17327.702458849308,11504.04960584841
2015-03-09 19:00:00,61949.50775050523,0.0,0.0,0.0,0.0,60416.75692569688,37847.80599343627,0.0,554.2658283729688,15365.773407533212
2015-03-09 20:00:00,52264.38361973103,0.0,0.0,0.0,0.0,67900.89440456852,47206.25032468962,0.0,0.0,5487.030493324353
2015-03-09 21:00:00,61949.50775050523,0.0,0.0,0.0,0.0,70830.37071464454,38982.88040963391,0.0,-11511.072132381189,8764.073441373766
2015-03-09 22:00:00,47708.78598817401,0.0,0.0,0.0,0.0,71929.54196106721,39817.4644631509,0.0,0.0,4959.231412569835
2015-03-09 23:00:00,61949.50775050523,0.0,0.0,0.0,0.0,72881.56050885099,40447.26706467726,0.0,-15947.257527801587,1776.359296508213
2015-03-10 00:00:00,53622.75558199043,0.0,0.0,0.0,0.0,78787.6945726077,59658.35517960086,0.0,-15123.560285226164,-17053.02265568248
2015-03-10 01:00:00,61949.50775050523,0.0,0.0,0.0,0.0,72182.21116677037,42844.06459016311,0.0,-11756.217782172229,-1542.0236982254746
2015-03-10 02:00:00,61949.50775050523,0.0,0.0,0.0,0.0,64174.357215648095,45226.66018920943,0.0,-2472.2700841213373,-3118.561084287223
2015-03-10 03:00:00,61949.50775050523,0.0,0.0,0.0,0.0,57921.26892919195,43821.83642317957,0.0,9712.417796123524,-4130.803682780035
2015-03-10 04:00:00,61949.50775050523,0.0,0.0,0.0,0.0,56034.6177753275,43378.5093217702,0.0,19023.576990352423,-4714.440681229607
2015-03-10 05:00:00,61949.50775050523,0.0,0.0,0.0,0.0,56268.96870900254,43912.750405625564,0.0,30020.638615804703,-3385.44056125536
2015-03-10 06:00:00,61949.50775050523,0.0,0.0,0.0,7698.989793408021,56765.84401828167,42546.82877549027,10892.859950776437,19127.988624555728,-1401.1949465923553
2015-03-10 07:00:00,52635.37236252311,0.0,0.0,0.0,0.0,56108.19505850188,44282.46603985873,41674.89144817583,0.0,-4353.505443877288
2015-03-10 08:00:00,17758.607387595795,0.0,0.0,0.0,0.0,54652.57559354685,48116.69069460026,68460.61385891447,0.0,-10074.40075865979
2015-03-10 09:00:00,0.0,0.0,0.0,0.0,0.0,54344.314832951604,45319.01204412768,87184.37017682279,-363.4525908428033,-15954.62829136732
2015-03-10 10:00:00,0.0,0.0,0.0,0.0,0.0,55179.04855230574,46532.93735626783,100620.7282865697,-21299.765726769478,-17540.790622959004
2015-03-10 11:00:00,0.0,0.0,0.0,0.0,0.0,52754.722620036366,48968.07635165739,102289.29954263664,-27083.890832388148,-19144.92177344842
2015-03-10 12:00:00,0.0,0.0,0.0,0.0,0.0,48024.242676215086,53666.66328594259,96452.31865876509,-18568.246748560803,-25025.815119699007
2015-03-10 13:00:00,0.0,0.0,0.0,0.0,0.0,49707.171849869854,52328.425626525735,85536.94602716078,-13893.583624585743,-22441.3219633871
2015-03-10 14:00:00,0.0,0.0,0.0,0.0,0.0,52780.813077244406,52197.092071506966,66429.34400506184,-723.126568622818,-19711.43834545186
2015-03-10 15:00:00,17590.90097320146,0.0,0.0,0.0,0.0,52942.211445739784,46206.45827685823,41797.11608221954,0.0,-6212.741935185987
2015-03-10 16:00:00,47724.5286196496,0.0,0.0,0.0,0.0,54854.156665833405,41546.563479722776,14976.75333187791,0.0,243.97003229334132
2015-03-10 17:00:00,61949.50775050523,0.0,0.0,0.0,0.0,57333.27774106877,48769.55800584004,0.0,8906.899248788643,-4036.774446883879
2015-03-10 18:00:00,61949.50775050523,0.0,0.0,0.0,0.0,45465.842500901825,43573.34121780699,0.0,25743.361684312156,2073.801805770884
2015-03-10 19:00:00,61949.50775050523,0.0,0.0,0.0,20735.21348925188,47335.72076112445,43940.31344371657,0.0,0.0,1915.8877569566948
2015-03-10 20:00:00,61949.50775050523,0.0,0.0,0.0,15752.330519278155,48807.89798470963,48285.689577695266,0.0,0.0,-1225.4372175856433
2015-03-10 21:00:00,61949.50775050523,0.0,0.0,0.0,14652.589420732576,50776.18306984334,53786.7161540745,0.0,0.0,-9423.657059741781
2015-03-10 22:00:00,61949.50775050523,0.0,0.0,0.0,11903.066985873345,52947.63358733233,42682.99590006815,0.0,0.0,-1051.030388416696
2015-03-10 23:00:00,61949.50775050523,0.0,0.0,0.0,0.0,53441.40403841318,41155.05199330155,0.0,10303.043066540862,0.0
2015-03-11 00:00:00,61949.50775050523,0.0,0.0,0.0,15597.209039476162,45905.06231097272,42900.0336644167,0.0,0.0,1708.019046048148
2015-03-11 01:00:00,61949.50775050523,0.0,0.0,0.0,16574.590090426587,44957.689808953786,44497.51613787281,0.0,0.0,3169.3311490452397
2015-03-11 02:00:00,61949.50775050523,0.0,0.0,0.0,0.0,43709.149224102875,43611.45452675563,0.0,19121.029849427796,7743.422785090241
2015-03-11 03:00:00,61949.50775050523,0.0,0.0,0.0,23680.803749060637,42511.475226091105,41556.39428156909,0.0,0.0,12925.402646604864
2015-03-11 04:00:00,61949.50775050523,0.0,0.0,0.0,27949.18635881947,41734.2870525871,40599.82364621797,0.0,0.0,16706.506941505642
2015-03-11 05:00:00,61949.50775050523,0.0,0.0,0.0,37006.057805567776,39816.46399472454,37859.99001888429,100.15953280386049,0.0,24154.2836966987
2015-03-11 06:00:00,61949.50775050523,0.0,0.0,0.0,25680.52230538266,29234.55889599715,30997.77471276547,14214.326474643145,13810.288177766906,34012.50882634783
2015-03-11 07:00:00,61949.50775050523,0.0,0.0,0.0,8522.375546476513,27945.35506512023,38362.36023858581,54588.25685571743,0.0,15554.999979912134
2015-03-11 08:00:00,33645.121834426835,0.0,0.0,0.0,0.0,25448.69250388744,42773.975385333215,93287.40160429645,0.0,2122.316522990879
2015-03-11 09:00:00,2227.9021288375047,0.0,0.0,0.0,0.0,19027.84050340357,44045.70718462068,127703.1027078052,0.0,-3873.765355457581
2015-03-11 10:00:00,0.0,0.0,0.0,0.0,0.0,17237.049270166004,41962.47650472647,149914.94327010872,-19921.30659838811,-8165.586139985784
2015-03-11 11:00:00,0.0,0.0,0.0,0.0,0.0,14886.80925986727,44816.52327303508,157089.37809891495,-29544.931191869313,-14140.51190559144
2015-03-11 12:00:00,0.0,0.0,0.0,0.0,0.0,15300.685368119724,39328.29449569855,151409.35671578036,-22839.865504482717,-16000.0
2015-03-11 13:00:00,0.0,0.0,0.0,0.0,0.0,17233.79309516851,41101.04596289295,134590.99617157693,-9625.962797029651,-20727.122032795305
2015-03-11 14:00:00,7882.658150357785,0.0,0.0,0.0,0.0,15232.486171036322,39158.49111600475,103965.66119837837,0.0,-5166.6011672142
2015-03-11 15:00:00,49168.94807304932,0.0,0.0,0.0,191.46188474115593,13893.113868069679,32357.33150763451,65395.22201621649,0.0,0.0
2015-03-11 16:00:00,68983.23715684033,0.0,0.0,0.0,32257.924640658486,13104.861148494889,30347.4866343371,23130.60102473379,0.0,0.0
2015-03-11 17:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,12985.182722451664,31923.44330348356,0.0,14102.376073336629,17999.6898773906
2015-03-11 18:00:00,68983.23715684033,0.0,0.0,0.0,48480.44597592397,12390.116405392913,34861.151859480604,0.0,23166.208918793585,10685.062571941116
2015-03-11 19:00:00,68983.23715684033,0.0,0.0,0.0,48480.44597592397,11908.874604954544,31666.75865614287,0.0,22978.592735305727,13467.595930940246
2015-03-11 20:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,11336.752005183615,38886.64271977288,0.0,17637.444299400417,11766.10997059632
2015-03-11 21:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,11334.961291279042,30493.320123937312,0.0,0.0,16684.62112897234
2015-03-11 22:00:00,68983.23715684033,0.0,0.0,0.0,48202.71336385337,11580.56293291167,29319.69539943451,0.0,0.0,8317.998174574828
2015-03-11 23:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,11022.411209700049,28491.961497933633,0.0,0.0,14860.996868110684
2015-03-12 00:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,6840.281200376029,31020.94858290303,0.0,0.0,11425.237722304237
2015-03-12 01:00:00,68983.23715684033,0.0,0.0,0.0,48480.44597592397,4232.979341724174,31293.42150348836,0.0,0.0,5447.843715574093
2015-03-12 02:00:00,68983.23715684033,0.0,0.0,0.0,48480.44597592397,3476.6191314246994,32682.769537696746,0.0,0.0,4672.105100693959
2015-03-12 03:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,3500.5612205648317,37956.64434155118,0.0,0.0,4656.399994116349
2015-03-12 04:00:00,68983.23715684033,0.0,0.0,0.0,48480.44597592397,3949.960013672168,43056.693118948155,0.0,0.0,-6314.395362486035
2015-03-12 05:00:00,68983.23715684033,0.0,0.0,0.0,48480.44597592397,4721.391859336238,35106.9031937626,200.31906560772097,0.0,5827.93093476901
2015-03-12 06:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,4000.054873029154,41282.45790797651,13088.591277687345,0.0,4316.211388783715
2015-03-12 07:00:00,68983.23715684033,0.0,0.0,0.0,42015.57350953947,5666.848572964483,35361.85289682704,46867.24731745383,0.0,0.0
2015-03-12 08:00:00,63021.95444585548,0.0,0.0,0.0,15848.529534863963,7696.404200976794,39733.57883227315,80832.70364628162,0.0,-7541.6130430790945
2015-03-12 09:00:00,39813.49091321378,0.0,0.0,0.0,430.5891586708876,9278.303412557081,36447.091851749356,110005.4624172881,0.0,-7884.4795314622315
2015-03-12 10:00:00,12379.208119025334,0.0,0.0,0.0,0.0,11447.161230086018,38348.258294834624,128733.57428629603,0.0,-11687.335529727618
2015-03-12 11:00:00,0.0,0.0,0.0,0.0,0.0,13797.026245707128,38856.706548081085,134117.41979198292,-2908.87184712179,-11818.956860255726
2015-03-12 12:00:00,39279.414057185466,0.0,0.0,0.0,0.0,11079.069208751052,38332.564153090556,129854.33161601984,-40146.7123849672,-11088.205550833807
2015-03-12 13:00:00,1807.419508142455,0.0,0.0,0.0,0.0,13610.971962542233,40971.557127450025,118728.2164767863,0.0,-12247.271185945927
2015-03-12 14:00:00,35562.783002517914,0.0,0.0,0.0,0.0,15862.057513971995,45533.79763433247,94877.76551717882,-19493.3880202894,-11285.853180855162
2015-03-12 15:00:00,65176.8729643621,0.0,0.0,0.0,1097.6756137694802,18331.45734126278,48014.157775571235,59460.793887091364,-19383.093839391375,-10777.638076802617
2015-03-12 16:00:00,68983.23715684033,0.0,0.0,0.0,8617.531845419759,21739.284774325937,51090.835492587954,21164.114264609554,15031.751989733688,-16576.156890340964
2015-03-12 17:00:00,68983.23715684033,0.0,0.0,0.0,41574.86752321041,27848.353590626328,36617.829972181586,0.0,3986.165068915894,8452.850896376167
2015-03-12 18:00:00,68983.23715684033,0.0,0.0,0.0,6985.975387892554,34791.08766601459,56042.089767696445,0.0,40146.7123849672,-8100.314270552823
2015-03-12 19:00:00,68983.23715684033,0.0,0.0,0.0,31459.97833417663,47297.59553323491,60801.316045853135,0.0,0.0,-11244.725901836307
2015-03-12 20:00:00,68983.23715684033,0.0,0.0,0.0,22610.136242222954,54989.953970996765,44334.41872315636,0.0,0.0,4680.483819395594
2015-03-12 21:00:00,68983.23715684033,0.0,0.0,0.0,26659.1756013411,57550.060759317435,39496.92884118772,0.0,0.0,1277.729656938779
2015-03-12 22:00:00,68983.23715684033,0.0,0.0,0.0,15244.00234885948,60671.43334567882,56225.15277868415,0.0,0.0,-10343.857706742703
2015-03-12 23:00:00,68983.23715684033,0.0,0.0,0.0,12904.777858449963,61577.82747558229,38483.49499310237,0.0,0.0,5812.994676719895
2015-03-13 00:00:00,68983.23715684033,0.0,0.0,0.0,19262.52415810899,60767.80969949683,36334.46153242911,0.0,0.0,0.0
2015-03-13 01:00:00,68983.23715684033,0.0,0.0,0.0,15273.105367243617,59349.93309152612,41741.74107735582,0.0,0.0,-432.3919837356225
2015-03-13 02:00:00,68983.23715684033,0.0,0.0,0.0,19839.23930606874,56223.17268463717,37085.351108362534,0.0,0.0,3624.1423184385476
2015-03-13 03:00:00,68983.23715684033,0.0,0.0,0.0,17897.444949299406,59254.23908487639,39110.25881872815,0.0,0.0,2905.5118453293217
2015-03-13 04:00:00,68904.98954244693,0.0,0.0,0.0,2734.7636237100605,62442.89075311512,41713.34590931949,0.0,17824.503286715993,0.0
2015-03-13 05:00:00,68983.23715684033,0.0,0.0,0.0,21886.13784046479,65760.63065248467,44951.6817227184,200.31906560772097,0.0,3185.6591197857724
2015-03-13 06:00:00,68983.23715684033,0.0,0.0,0.0,13342.066182487448,70147.93786920686,43168.13946605437,12554.269712822723,895.4892965035833,4216.311375972474
2015-03-13 07:00:00,57977.43088740049,0.0,0.0,0.0,0.0,70054.68436855052,45168.72079948066,42341.562702713585,0.0,0.0
2015-03-13 08:00:00,34026.267911323564,0.0,0.0,0.0,0.0,64534.75183355248,47596.938004138945,71994.93569748708,0.0,-7500.04463027085
2015-03-13 09:00:00,15746.866062224528,0.0,0.0,0.0,0.0,57792.24081174162,48886.15823545729,95568.50264013211,0.0,-15533.526862346915
2015-03-13 10:00:00,3539.076478092463,0.0,0.0,0.0,0.0,50291.19876710302,48879.310505458525,110814.12232504073,0.0,-18859.82552480985
2015-03-13 11:00:00,0.0,0.0,0.0,0.0,0.0,47796.519089054374,49035.166879344986,114001.32121667129,-6011.943114680523,-18345.49716157592
2015-03-13 12:00:00,37742.723787227755,0.0,0.0,0.0,0.0,47015.145714914055,43382.252277136184,107304.38785682729,-40146.7123849672,-14829.098175317495
2015-03-13 13:00:00,0.0,0.0,0.0,0.0,0.0,51827.75117026072,46923.12996692463,101758.84783173817,-12279.493301714712,-13158.719810401728
2015-03-13 14:00:00,2226.6199085961302,0.0,0.0,0.0,0.0,51801.00475278996,50022.47827063717,77554.3337107496,0.0,-8134.256896030096
2015-03-13 15:00:00,47297.390732137275,0.0,0.0,0.0,0.0,54056.233566109484,47893.67323404433,45642.682752261186,-20193.4555051755,-85.92581599149617
2015-03-13 16:00:00,68983.23715684033,0.0,0.0,0.0,0.0,56566.84450751393,43237.71975878806,16055.942681756733,-3300.4617852318625,0.0
2015-03-13 17:00:00,68983.23715684033,0.0,0.0,0.0,0.0,58888.869205886476,46395.05825658835,0.0,15734.307702046135,5255.9154843941005
2015-03-13 18:00:00,68983.23715684033,0.0,0.0,0.0,1777.0792685939978,60118.52807813781,40883.1515813593,0.0,25138.862684197724,5813.122553962698
2015-03-13 19:00:00,68983.23715684033,0.0,0.0,0.0,23801.222761329394,59068.780374445574,40785.45131611135,0.0,0.0,5753.508838222105
2015-03-13 20:00:00,68983.23715684033,0.0,0.0,0.0,23132.153958017734,55081.00303520368,42899.709503952654,0.0,0.0,5532.222230554529
2015-03-13 21:00:00,68983.23715684033,0.0,0.0,0.0,28595.344346710244,52617.13385642304,44272.84673861635,0.0,0.0,0.0
2015-03-13 22:00:00,68983.23715684033,0.0,0.0,0.0,26276.50452915619,49707.75003478472,43357.443034163065,0.0,0.0,3164.7702189227703
2015-03-13 23:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,46880.78845102653,42228.0383695576,0.0,25412.510340378925,1375.4281297984958
2015-03-14 00:00:00,68983.23715684033,0.0,0.0,0.0,25074.717921730902,49668.69427226149,40937.72617294391,0.0,0.0,0.0
2015-03-14 01:00:00,68983.23715684033,0.0,0.0,0.0,17078.168546089742,48645.76227470974,41663.17613856894,0.0,0.0,6915.3161409046625
2015-03-14 02:00:00,68983.23715684033,0.0,0.0,0.0,17207.921736204837,49120.73057972047,42067.31202325378,0.0,0.0,5881.693235061269
2015-03-14 03:00:00,68983.23715684033,0.0,0.0,0.0,16534.923597442583,52970.364940367814,41127.87662330864,0.0,0.0,4326.826998246349
2015-03-14 04:00:00,68983.23715684033,0.0,0.0,0.0,4955.578170649927,55863.92507196091,41389.35934245397,0.0,11598.941300213573,1939.5337091130496
2015-03-14 05:00:00,68983.23715684033,0.0,0.0,0.0,11613.923776363834,58290.33061728222,43015.080528330815,400.63813121544194,0.0,3819.6456237663097
2015-03-14 06:00:00,68983.23715684033,0.0,0.0,0.0,6725.116548032302,63724.55721251595,40194.52524895081,10778.584868642105,0.0,0.0
2015-03-14 07:00:00,53799.269663419516,0.0,0.0,0.0,2773.585575947857,62295.23803073555,44553.68006721689,30779.514074362836,0.0,-984.3425978647592
2015-03-14 08:00:00,34956.83787485976,0.0,0.0,0.0,2773.585575947857,61990.72748804871,47549.09090042838,51258.02940962845,0.0,-8746.117483572489
2015-03-14 09:00:00,15282.177342957164,0.0,0.0,0.0,2773.585575947857,61496.13954295805,48133.55685730051,70934.79806721628,0.0,-14806.222455972555
2015-03-14 10:00:00,0.0,0.0,0.0,0.0,2773.585575947857,58226.520462955814,48480.0126095648,83378.89426725628,-1270.8381078298457,-15128.568034038839
2015-03-14 11:00:00,0.0,0.0,0.0,0.0,2773.585575947857,58120.03647435221,48689.94795196398,81027.50090200902,-5995.039467810627,-15376.444082600721
2015-03-14 12:00:00,7275.130670153937,0.0,0.0,0.0,0.0,56053.0690519375,42446.70181859658,71226.97231778165,0.0,-12694.766305658753
2015-03-14 13:00:00,11986.459905659729,0.0,0.0,0.0,1224.051516947017,54072.58382833692,43780.54364369702,61774.4417117031,0.0,-10692.3694003237
2015-03-14 14:00:00,21262.060496691804,0.0,0.0,0.0,2731.674627897396,56221.587110020664,42558.98906837347,43016.22607783471,0.0,-4887.486753130357
2015-03-14 15:00:00,32446.62873259251,0.0,0.0,0.0,2773.585575947857,61334.44736931533,39016.21518942302,25513.246424046065,0.0,1822.5101003495888
2015-03-14 16:00:00,68983.23715684033,0.0,0.0,0.0,2830.5283937486033,65338.73366191709,35947.12325980366,8465.138195642641,-17314.514885138604,4953.017949414769
2015-03-14 17:00:00,68442.05726591313,0.0,0.0,0.0,2773.585575947857,67213.50112461978,36681.85566117575,0.0,-3621.8065521109193,9300.768792793715
2015-03-14 18:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,66144.80353610993,32292.623867852766,0.0,1510.8346688312752,13140.269082354458
2015-03-14 19:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,64252.040996781885,37086.748631310234,0.0,742.6954146902281,8282.71905168518
2015-03-14 20:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,59716.284897892816,40478.90082778926,0.0,3050.9170401265665,4912.863295051706
2015-03-14 21:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,56946.72007924178,40682.07564838542,0.0,5616.886485104209,4207.150428083683
2015-03-14 22:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,54605.57943639688,41049.822077506935,0.0,5121.980415503087,3325.5905868196614
2015-03-14 23:00:00,68983.23715684033,0.0,0.0,0.0,2724.121679910514,53369.39815487281,41412.92862544722,0.0,3405.9759460439673,2785.17661315881
2015-03-15 00:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,51740.84420543748,36808.40484755134,0.0,4035.618688813601,6285.98770981191
2015-03-15 01:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,49081.731095261624,37566.666768380266,0.0,2671.236797206213,6895.768256486848
2015-03-15 02:00:00,68983.23715684033,0.0,0.0,0.0,2773.585575947857,48498.592716079766,40925.6499466871,0.0,652.8649253340774,6673.942155503387
2015-03-15 03:00:00,65147.43100703442,0.0,0.0,0.0,2773.585575947857,51790.15761040164,44185.46466631537,0.0,0.0,4949.187667936343
2015-03-15 04:00:00,60814.894961006925,0.0,0.0,0.0,6555.347166278439,54726.03627426659,47211.02340734688,0.0,0.0,0.0
2015-03-15 05:00:00,57040.827138010136,0.0,0.0,0.0,977.7911745360411,57617.3874182983,49717.09446236449,250.39883200965122,0.0,3857.2612448868776
2015-03-15 06:00:00,53833.16528420426,0.0,0.0,0.0,552.1741254105004,59143.338297338836,48527.08613092473,9034.454024327548,0.0,1191.9717881356555
2015-03-15 07:00:00,31089.107229447494,0.0,0.0,0.0,0.0,60043.6358955911,56039.31592474281,26112.903450779126,0.0,0.0
2015-03-15 08:00:00,12398.976835082629,0.0,0.0,0.0,0.0,58187.21021426929,59636.28920421016,42515.069945938594,0.0,-1698.0198155120775
2015-03-15 09:00:00,0.0,0.0,0.0,0.0,0.0,59218.59242437151,61922.38227888903,55809.46127387901,-3123.190894894898,-5844.004662460099
2015-03-15 10:00:00,0.0,0.0,0.0,0.0,0.0,58700.30883265399,63128.67695492075,61580.09862508549,-10753.247797160227,-8184.49987690026
2015-03-15 11:00:00,0.0,0.0,0.0,0.0,0.0,58109.61203672157,64147.15525153686,65657.15531362622,-18576.72993866649,-10095.157715260855
2015-03-15 12:00:00,0.0,0.0,0.0,0.0,0.0,55599.82493219276,58294.25169900473,63023.075724720286,-16977.82275462711,-6098.533843668666
2015-03-15 13:00:00,0.0,0.0,0.0,0.0,0.0,59015.622722592765,61807.45962792146,55770.725652022964,-21122.406682276283,-6316.364955877054
2015-03-15 14:00:00,0.0,0.0,0.0,0.0,0.0,61060.14875011271,62181.34415948659,40672.430955438074,-11378.66802414483,-3925.390800594991
2015-03-15 15:00:00,1335.0613552652194,0.0,0.0,0.0,0.0,62787.71804767367,60319.2989703751,24587.681971221493,1573.7178137435403,0.0
2015-03-15 16:00:00,7033.729406335097,0.0,0.0,0.0,392.20520847390094,63973.522371623134,58980.425203883744,8638.089491318573,17753.959674718113,0.0
2015-03-15 17:00:00,38224.966398518234,0.0,0.0,0.0,0.0,64804.20565442598,61852.98284606403,0.0,0.0,3542.8936662075143
2015-03-15 18:00:00,7033.729406335097,0.0,0.0,0.0,2773.585575947857,69601.84808844008,54190.57408385533,0.0,33334.79004533667,7623.923694216141
2015-03-15 19:00:00,29901.773940881318,0.0,0.0,0.0,1924.742117519934,71462.29861539548,60824.19484768293,0.0,0.0,6179.819886915613
2015-03-15 20:00:00,32282.988297270065,0.0,0.0,0.0,56.50451002809609,67270.745449542,62906.17011588043,0.0,0.0,6395.137667436133
2015-03-15 21:00:00,38537.40127676724,0.0,0.0,0.0,0.0,62627.08562057215,62256.444778918376,0.0,0.0,5592.28516749049
2015-03-15 22:00:00,40307.98484060563,0.0,0.0,0.0,4766.346393128934,59439.43565898686,60870.30930272306,0.0,0.0,0.0
2015-03-15 23:00:00,41776.29526733645,0.0,0.0,0.0,0.0,58681.21938218476,59433.02385676048,0.0,0.0,4354.607374324474
2015-03-16 00:00:00,39676.271764958,0.0,0.0,0.0,0.0,64348.47727010378,55442.84337751236,0.0,0.0,4679.9819728267685
2015-03-16 01:00:00,32995.78536057951,0.0,0.0,0.0,0.0,69935.00579771696,58770.91150104916,0.0,0.0,3940.0286626383504
2015-03-16 02:00:00,7033.729406335097,0.0,0.0,0.0,0.0,74456.22630843015,62582.04255155284,0.0,20841.593739948126,3425.241737601744
2015-03-16 03:00:00,24942.505245911714,0.0,0.0,0.0,0.0,79129.70085053363,65482.75323970473,0.0,0.0,2151.711060905637
2015-03-16 04:00:00,26308.24375427858,0.0,0.0,0.0,0.0,82290.02458412459,67827.45230886895,0.0,0.0,1636.5014376552958
2015-03-16 05:00:00,33189.307253197345,0.0,0.0,0.0,0.0,84028.70980470866,70736.24411448292,500.79766401930243,0.0,1938.0590178501297
